eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,size,epochs
0.6928039789199829,0.5175,0.5236486486486487,0.3875,0.4454022988505747,1.2804,624.828,78.103,13.0,25,50
