eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,train_size,num_epochs
0.49930867552757263,0.86,0.8529411764705882,0.87,0.8613861386138614,0.6219,643.201,80.4,10.0,100,20
